date,region,temperature_mean,precipitation,snowfall,wind_speed_max,wind_gusts_max,cloud_cover_mean,surface_pressure_mean
2025-06-17,АР Крим,19.672415,0.8,0.0,13.985663,32.760002,34.416668,985.1204
2025-06-18,АР Крим,19.703665,0.0,0.0,20.712517,45.36,20.916666,987.0342
2025-06-19,АР Крим,21.007833,0.0,0.0,20.122196,46.44,1.3333334,986.0097
2025-06-20,АР Крим,19.41825,10.499999,0.0,18.751991,40.32,18.5,982.904
2025-06-21,АР Крим,16.3995,0.3,0.0,22.842983,52.56,20.291666,986.7613
2025-06-22,АР Крим,16.678667,1.6999999,0.0,16.851885,37.44,20.833334,987.1775
2025-06-23,АР Крим,17.766167,2.8999996,0.0,26.689817,57.6,30.791666,983.6036
2025-06-24,АР Крим,20.251585,0.0,0.0,18.445389,39.96,5.5,984.3599
2025-06-25,АР Крим,21.655748,0.0,0.0,16.396805,30.960001,7.1666665,983.88043
2025-06-26,АР Крим,22.728668,0.0,0.0,20.896288,46.44,6.5833335,983.0215
2025-06-27,АР Крим,20.753668,0.0,0.0,10.8955765,28.8,0.0,986.2216
2025-06-28,АР Крим,20.551582,2.3000002,0.0,19.937794,43.92,55.75,981.5667
2025-06-29,АР Крим,18.864082,1.6,0.0,22.589102,47.16,40.625,980.1892
2025-06-30,АР Крим,20.376585,1.4000001,0.0,26.841734,58.679996,23.958334,979.5279
2025-07-01,АР Крим,18.922415,0.0,0.0,20.728155,46.079998,18.333334,982.486
2025-07-02,АР Крим,18.957832,0.0,0.0,16.344355,40.32,38.583332,984.66626
2025-07-03,АР Крим,19.507833,0.0,0.0,20.176065,44.639996,37.833332,986.26495
2025-07-04,АР Крим,21.747416,0.0,0.0,15.861463,36.719997,28.708334,987.5127
2025-07-05,АР Крим,23.105745,0.0,0.0,14.830076,35.64,5.0416665,986.8271
2025-07-06,АР Крим,24.528666,0.6,0.0,11.038858,28.8,8.75,986.2902
2025-07-07,АР Крим,25.147413,0.0,0.0,13.755579,34.2,0.0,983.1462
2025-07-08,АР Крим,26.46408,0.0,0.0,8.775807,22.68,5.6666665,979.8042
2025-07-09,АР Крим,26.572416,0.0,0.0,16.024044,43.56,4.0833335,977.22723
2025-07-10,АР Крим,24.732836,0.0,0.0,20.712517,47.88,13.041667,977.2708
2025-07-11,АР Крим,24.405748,0.1,0.0,15.073858,34.56,31.916666,980.88934
2025-07-12,АР Крим,25.803665,0.0,0.0,13.060857,33.48,19.458334,983.7712
2025-07-13,АР Крим,27.053665,0.0,0.0,10.182337,27.359999,11.083333,985.5643
2025-07-14,АР Крим,26.862001,0.0,0.0,15.119999,35.28,23.25,984.4421
2025-07-15,АР Крим,26.232834,0.0,0.0,16.685717,37.44,23.541666,980.6131
2025-07-16,АР Крим,25.939085,0.5,0.0,13.055896,38.519997,22.416666,978.782
2025-07-17,АР Крим,25.466164,0.0,0.0,15.8502245,39.96,11.916667,980.13947
2025-07-18,АР Крим,25.33075,0.0,0.0,17.823637,40.68,26.958334,980.81934
2025-07-19,АР Крим,22.884916,0.0,0.0,15.3042345,36.0,23.333334,982.18384
2025-07-20,АР Крим,22.728666,0.0,0.0,14.4415655,36.36,4.375,981.07074
2025-07-21,АР Крим,23.87033,0.2,0.0,14.589996,36.0,3.4166667,981.3111
2025-07-22,АР Крим,26.139084,0.0,0.0,15.206538,36.36,0.16666667,981.93384
2025-07-23,АР Крим,25.755753,0.0,0.0,16.607864,39.96,2.8333333,981.9815
2025-07-24,АР Крим,26.380745,0.0,0.0,14.81259,34.92,6.0833335,983.0383
2025-07-25,АР Крим,26.88075,0.0,0.0,18.374111,39.239998,12.666667,984.2973
2025-07-26,АР Крим,27.4745,0.0,0.0,14.059602,34.2,0.5416667,984.2119
2025-07-27,АР Крим,29.120333,0.0,0.0,19.179081,47.16,0.20833333,979.59344
2025-07-28,АР Крим,28.75367,0.0,0.0,17.482254,35.28,0.0,974.5118
2025-07-29,АР Крим,28.659918,0.0,0.0,18.508516,42.48,7.1666665,974.0098
2025-07-30,АР Крим,25.422417,0.0,0.0,20.180079,46.079998,18.291666,977.91205
2025-07-31,АР Крим,24.320335,0.0,0.0,13.888023,33.12,3.3333333,980.8138
2025-08-01,АР Крим,24.649498,0.0,0.0,14.874796,32.399998,1.1666666,981.6702
2025-08-02,АР Крим,22.789085,4.2999997,0.0,21.986542,49.68,42.666668,982.2764
2025-08-03,АР Крим,24.928665,0.0,0.0,15.763107,35.64,54.083332,981.1821
2025-08-04,АР Крим,25.10158,0.0,0.0,18.382044,40.68,3.8333333,984.2819
2025-08-05,АР Крим,26.272415,0.0,0.0,12.287555,29.88,24.5,986.26263
2025-08-06,АР Крим,26.536997,0.0,0.0,18.0,41.760002,1.2916666,985.435
2025-08-07,АР Крим,27.516167,0.0,0.0,20.35274,44.28,46.416668,985.4441
2025-08-08,АР Крим,25.603666,0.0,0.0,17.885334,43.92,22.541666,988.07635
2025-08-09,АР Крим,25.426584,0.0,0.0,15.14783,36.36,0.0,990.1861
2025-08-10,АР Крим,24.978666,0.0,0.0,18.820976,41.399998,9.625,990.0493
2025-08-11,АР Крим,24.566168,0.3,0.0,17.90344,41.760002,5.5833335,987.7222
2025-08-12,АР Крим,22.024498,0.0,0.0,11.599879,26.64,1.1666666,990.4947
2025-08-13,АР Крим,23.137003,0.0,0.0,17.589418,35.64,0.0,991.27246
2025-08-14,АР Крим,23.959915,0.0,0.0,13.789691,32.760002,0.041666668,990.0589
2025-08-15,АР Крим,22.966164,0.0,0.0,17.794525,41.760002,0.0,988.1919
2025-08-16,АР Крим,21.911997,0.0,0.0,18.337044,39.6,4.4166665,985.6281
2025-08-17,АР Крим,23.012001,0.0,0.0,18.789963,41.760002,0.0,980.93866
2025-08-18,АР Крим,23.530752,0.0,0.0,18.403185,41.399998,1.6666666,980.34576
2025-08-19,АР Крим,22.98075,0.0,0.0,19.220427,42.839996,13.0,982.9179
2025-08-20,АР Крим,23.262001,0.0,0.0,19.09782,48.6,22.166666,980.88495
2025-08-21,АР Крим,22.439085,0.0,0.0,17.431213,41.399998,9.125,983.04974
2025-08-22,АР Крим,23.957832,0.0,0.0,14.892213,37.079998,1.2083334,979.48895
2025-08-23,АР Крим,21.345331,4.7000003,0.0,23.408998,57.239998,22.833334,976.8244
2025-08-24,АР Крим,20.33908,0.7,0.0,18.25026,37.8,19.833334,982.73535
2025-08-25,АР Крим,16.94325,0.0,0.0,10.742848,25.919998,17.041666,987.95605
2025-08-26,АР Крим,18.362001,0.0,0.0,14.414617,32.039997,30.541666,987.7991
2025-08-27,АР Крим,20.85575,0.0,0.0,15.472672,34.56,33.708332,988.9653
2025-08-28,АР Крим,22.370333,0.0,0.0,22.065973,49.32,4.25,989.38043
2025-08-29,АР Крим,24.751581,0.0,0.0,25.608755,56.88,0.0,985.6633
2025-08-30,АР Крим,24.8495,0.0,0.0,13.822546,32.039997,0.0,981.24554
2025-08-31,АР Крим,23.459915,0.0,0.0,14.04,39.96,1.4166666,980.5122
2025-09-01,АР Крим,21.936998,1.1,0.0,19.11817,42.839996,37.625,979.5684
2025-09-02,АР Крим,21.301586,3.6,0.0,14.154915,38.88,21.791666,979.4327
2025-09-03,АР Крим,23.209915,0.0,0.0,17.04021,37.8,9.75,982.26685
2025-09-04,АР Крим,22.505753,0.0,0.0,17.534992,37.44,0.5416667,985.2911
2025-09-05,АР Крим,20.49325,0.0,0.0,22.315645,47.519997,0.16666667,986.29425
2025-09-06,АР Крим,18.999498,0.0,0.0,21.639713,49.32,5.375,986.543
2025-09-07,АР Крим,19.30575,0.0,0.0,20.81239,47.88,35.083332,985.91766
2025-09-08,АР Крим,20.932835,0.0,0.0,22.917328,51.12,7.8333335,984.274
2025-09-09,АР Крим,19.216167,4.5,0.0,17.035456,39.96,34.291668,984.2403
2025-09-10,АР Крим,17.614084,3.1999998,0.0,16.16897,33.48,71.916664,984.4886
2025-09-11,АР Крим,19.487001,0.0,0.0,21.1896,47.519997,35.5,987.7078
2025-09-12,АР Крим,18.66825,0.0,0.0,22.615622,48.96,73.666664,989.86676
2025-09-13,АР Крим,16.920332,0.0,0.0,25.277023,55.8,57.833332,994.29694
2025-09-14,АР Крим,17.012,0.0,0.0,27.132277,59.399998,2.0416667,991.7768
2025-09-15,АР Крим,18.580748,0.0,0.0,12.059999,29.16,45.291668,987.5935
2025-09-16,АР Крим,17.607832,0.4,0.0,16.502182,37.44,16.041666,986.4177
2025-09-17,АР Крим,18.057833,0.2,0.0,14.761098,36.0,74.416664,983.9914
2025-09-18,АР Крим,13.734916,23.900003,0.0,29.022451,55.44,100.0,981.14215
2025-09-19,АР Крим,15.795334,0.0,0.0,21.316135,46.079998,49.416668,989.10175
2025-09-20,АР Крим,16.670332,0.1,0.0,17.692268,38.88,34.375,992.0042
2025-09-21,АР Крим,15.639083,0.0,0.0,12.108261,29.16,0.041666668,993.8711
2025-09-22,АР Крим,16.40575,0.0,0.0,10.564941,27.72,0.0,992.3157
2025-09-23,АР Крим,18.059916,0.0,0.0,11.367109,22.68,0.0,988.63354
2025-09-24,АР Крим,17.578667,0.0,0.0,10.158444,26.64,0.0,985.84
2025-09-25,АР Крим,14.284917,0.0,0.0,24.951921,54.0,45.583332,988.9463
2025-09-26,АР Крим,10.964084,0.0,0.0,23.03789,51.12,9.166667,995.8803
2025-09-27,АР Крим,10.234917,0.0,0.0,20.486023,46.079998,46.125,994.3259
2025-09-28,АР Крим,11.222417,0.0,0.0,17.02404,38.88,54.666668,988.9948
2025-09-29,АР Крим,12.178666,1.3000001,0.0,15.236338,30.599998,82.083336,984.64325
2025-09-30,АР Крим,12.672417,4.3,0.0,11.203464,27.0,80.083336,986.503
2025-10-01,АР Крим,11.628666,3.8,0.0,12.033103,29.16,53.041668,988.8782
2025-10-02,АР Крим,12.1119995,0.0,0.0,19.357323,37.8,49.708332,989.07587
2025-10-03,АР Крим,15.289083,0.0,0.0,17.714231,38.519997,56.166668,982.7488
2025-10-04,АР Крим,16.453669,0.1,0.0,15.119999,35.64,26.25,983.38605
2025-10-05,АР Крим,14.062,2.3,0.0,20.015644,43.199997,80.083336,984.9912
2025-10-06,АР Крим,15.684915,0.0,0.0,13.493999,30.239998,69.875,984.6263
2025-10-07,АР Крим,17.009916,0.0,0.0,19.42833,39.239998,85.541664,980.3051
2025-10-08,АР Крим,16.220331,0.4,0.0,19.66948,38.16,86.583336,976.478
2025-10-09,АР Крим,14.23075,1.4000001,0.0,17.307167,38.88,93.833336,979.23975
2025-10-10,АР Крим,11.682834,10.600002,0.0,24.84,57.239998,90.875,984.7642
2025-10-11,АР Крим,10.391168,7.999999,0.0,12.992458,29.519999,70.5,984.22705
2025-10-12,АР Крим,9.684916,3.3999999,0.0,11.556504,27.0,64.625,986.50244
2022-02-24,Волинська,2.568,0.3,0.0,17.377226,30.599998,85.291664,999.9108
2022-02-25,Волинська,2.0513332,1.0,0.0,18.888851,38.16,74.208336,995.0025
2022-02-26,Волинська,1.2909166,0.1,0.0,10.739833,23.759998,45.583332,1005.51074
2022-02-27,Волинська,0.03883336,0.3,0.21000001,14.869351,30.960001,31.416666,1010.37695
2022-02-28,Волинська,-0.7340832,0.0,0.0,16.75064,37.079998,23.333334,1011.83514
2022-03-01,Волинська,-0.9340835,0.5,0.35,14.48972,31.319998,87.208336,1008.9432
2022-03-02,Волинська,0.69925,0.0,0.0,11.792404,23.4,100.0,1000.01825
2022-03-03,Волинська,0.79508334,1.1000001,0.7,15.629971,29.519999,99.5,992.7553
2022-03-04,Волинська,0.011750008,0.1,0.07,14.973576,30.599998,99.583336,994.8172
2022-03-05,Волинська,-0.2945,0.4,0.28,13.5515,28.8,94.666664,999.44293
2022-03-06,Волинська,-1.1965834,0.3,0.21000001,9.885262,17.64,79.958336,999.83966
2022-03-07,Волинська,-0.7736667,0.2,0.14,19.319628,38.519997,86.958336,995.0369
2022-03-08,Волинська,-1.1361666,0.0,0.0,21.313093,41.399998,89.541664,997.10406
2022-03-09,Волинська,-2.684083,0.0,0.0,16.299694,29.519999,61.833332,1000.97534
2022-03-10,Волинська,-3.734083,0.0,0.0,21.650938,43.56,31.416666,1010.4807
2022-03-11,Волинська,-3.5153332,0.0,0.0,19.083395,39.96,14.666667,1012.5046
2022-03-12,Волинська,0.095083475,0.0,0.0,17.072504,36.36,99.958336,1008.1364
2022-03-13,Волинська,1.1221665,0.0,0.0,11.620809,25.919998,91.791664,1007.6294
2022-03-14,Волинська,-0.13824987,0.0,0.0,11.165805,26.28,7.9166665,1012.00146
2022-03-15,Волинська,3.618,0.0,0.0,9.028754,20.16,48.916668,1007.73486
2022-03-16,Волинська,3.1450834,0.0,0.0,16.766108,33.839996,66.333336,1005.168
2022-03-17,Волинська,-0.41324988,0.0,0.0,14.512064,32.399998,8.0,1015.6413
2022-03-18,Волинська,-1.3674165,0.0,0.0,10.661107,24.48,0.8333333,1021.12616
2022-03-19,Волинська,-0.42574978,0.0,0.0,11.983188,21.24,0.0,1021.66064
2022-03-20,Волинська,1.6117501,0.0,0.0,11.753877,27.0,0.0,1021.3423
2022-03-21,Волинська,3.0534165,0.0,0.0,12.783802,26.64,0.083333336,1017.4517
2022-03-22,Волинська,5.62425,0.0,0.0,12.413476,19.8,0.0,1015.2243
2022-03-23,Волинська,6.7950835,0.0,0.0,12.768586,20.880001,0.0,1007.2338
2022-03-24,Волинська,4.6409163,0.0,0.0,25.478743,50.76,4.9166665,1001.41656
2022-03-25,Волинська,5.359667,0.0,0.0,15.778518,28.08,2.5,1002.03125
2022-03-26,Волинська,7.451332,2.1,0.0,39.31259,74.88,62.791668,997.26996
2022-03-27,Волинська,1.6909169,0.0,0.0,25.872454,50.76,59.125,1004.9705
2022-03-28,Волинська,8.8055,0.0,0.0,28.467329,54.36,26.0,995.78033
2022-03-29,Волинська,9.532583,1.9,0.0,22.253124,45.719997,77.333336,984.7532
2022-03-30,Волинська,7.0867496,1.9000001,0.0,12.496719,28.08,99.875,983.0984
2022-03-31,Волинська,4.851333,13.5,0.0,22.039528,39.96,100.0,979.9174
2022-04-01,Волинська,3.89925,20.800003,0.0,20.883102,38.88,100.0,974.70465
2022-04-02,Волинська,1.6825833,4.599999,0.97999996,16.87398,33.48,100.0,976.4108
2022-04-03,Волинська,0.3055,3.6,2.52,23.933907,47.519997,91.958336,986.4294
2022-04-04,Волинська,1.9888334,0.1,0.07,23.14103,47.519997,92.208336,990.5782
2022-04-05,Волинська,3.7930005,3.2000003,0.35,33.1845,62.279995,99.0,980.58734
2022-04-06,Волинська,8.253417,0.8,0.0,28.1169,54.0,92.333336,983.477
2022-04-07,Волинська,12.628417,0.1,0.0,20.240198,43.92,90.0,976.47943
2022-04-08,Волинська,9.440917,4.3999996,0.0,32.41799,65.159996,75.291664,974.74725
2022-04-09,Волинська,7.503416,13.5,0.0,29.379177,60.839996,99.833336,977.98785
2022-04-10,Волинська,4.695083,0.0,0.0,15.7908325,32.039997,84.666664,990.1303
2022-04-11,Волинська,3.4888334,0.8000001,0.0,17.673029,36.0,52.583332,995.52637
2022-04-12,Волинська,4.620083,0.3,0.0,22.553936,44.639996,25.75,998.38257
2022-04-13,Волинська,6.486749,0.0,0.0,20.478907,41.399998,18.75,1000.94116
2022-04-14,Волинська,8.399249,0.0,0.0,9.504273,16.199999,65.333336,999.53766
2022-04-15,Волинська,10.182584,1.1,0.0,19.161337,35.28,97.416664,994.3719
2022-04-16,Волинська,5.363833,1.6,0.0,25.570139,50.399998,74.958336,999.1086
2022-04-17,Волинська,3.857583,0.4,0.0,20.833395,44.28,34.583332,1000.726
2022-04-18,Волинська,2.32425,1.2,0.42000002,19.917469,40.68,84.833336,993.44086
2022-04-19,Волинська,3.234667,0.0,0.0,13.237039,23.039999,84.333336,991.2068
2022-04-20,Волинська,6.028417,0.0,0.0,19.469976,39.6,99.458336,988.89185
2022-04-21,Волинська,6.3388333,3.6999993,0.0,19.852295,38.519997,100.0,987.3526
2022-04-22,Волинська,6.088833,5.9999995,0.0,13.70839,28.08,99.875,989.3706
2022-04-23,Волинська,7.0867496,3.7,0.0,11.246759,23.4,90.291664,985.5074
2022-04-24,Волинська,10.745082,16.6,0.0,22.226902,43.92,57.833332,985.52325
2022-04-25,Волинська,12.534665,0.6,0.0,16.923828,36.0,69.958336,984.1025
2022-04-26,Волинська,8.97425,10.0,0.0,15.815435,33.48,85.208336,991.82355
2022-04-27,Волинська,9.830501,0.3,0.0,12.783802,25.919998,64.625,999.01807
2022-04-28,Волинська,9.861749,0.1,0.0,11.183201,23.759998,31.5,1002.6467
2022-04-29,Волинська,9.09925,0.6,0.0,13.891522,29.519999,33.666668,1003.9156
2022-04-30,Волинська,11.065917,0.0,0.0,15.137133,27.0,81.208336,1002.31256
2022-05-01,Волинська,12.068,0.0,0.0,11.91812,21.24,55.958332,999.0283
2022-05-02,Волинська,12.96175,0.0,0.0,13.708391,28.8,40.583332,995.36957
2022-05-03,Волинська,13.042999,0.2,0.0,18.892282,37.8,28.25,992.3858
2022-05-04,Волинська,10.403417,0.0,0.0,14.332341,30.960001,43.833332,997.7119
2022-05-05,Волинська,10.990916,0.0,0.0,14.529915,28.08,5.1666665,1002.0483
2022-05-06,Волинська,14.842999,0.0,0.0,15.5843,33.48,82.166664,1000.3244
2022-05-07,Волинська,14.267999,2.7999997,0.0,11.384198,26.64,53.0,999.45264
2022-05-08,Волинська,14.678416,0.5,0.0,12.475961,30.599998,35.833332,1000.011
2022-05-09,Волинська,12.6450815,0.0,0.0,16.323528,35.28,36.0,1004.4841
2022-05-10,Волинська,11.8117485,0.0,0.0,10.661107,25.199999,45.083332,1001.77563
2022-05-11,Волинська,15.451332,0.0,0.0,14.336861,26.64,92.375,994.9891
2022-05-12,Волинська,19.82633,1.6,0.0,31.487139,72.72,29.833334,991.2676
2022-05-13,Волинська,15.930499,0.1,0.0,14.332341,31.68,83.75,993.8994
2022-05-14,Волинська,13.878417,0.4,0.0,29.354902,56.88,49.833332,993.5698
2022-05-15,Волинська,13.638832,0.0,0.0,24.95452,49.32,24.833334,995.5976
2022-05-16,Волинська,13.422166,0.0,0.0,16.981165,36.719997,61.041668,997.13275
2022-05-17,Волинська,12.620082,0.0,0.0,24.27265,48.6,48.75,996.2369
2022-05-18,Волинська,9.855499,0.0,0.0,26.82906,52.199997,35.25,1002.70795
2022-05-19,Волинська,14.455501,0.0,0.0,15.379206,34.2,49.791668,1003.3242
2022-05-20,Волинська,19.551332,0.0,0.0,22.782625,45.36,88.375,995.52606
2022-05-21,Волинська,18.44925,0.3,0.0,40.016712,78.84,56.458332,987.25934
2022-05-22,Волинська,12.245083,1.2000002,0.0,29.59235,57.6,86.458336,987.1121
2022-05-23,Волинська,12.72425,0.90000004,0.0,13.830749,29.519999,60.958332,989.7922
2022-05-24,Волинська,15.390915,0.0,0.0,13.18308,28.8,55.125,991.5655
2022-05-25,Волинська,17.815916,1.4000001,0.0,25.630886,45.719997,98.041664,991.2632
2022-05-26,Волинська,16.12425,0.6,0.0,29.44307,56.16,43.458332,993.5229
2022-05-27,Волинська,14.890916,8.900001,0.0,29.478264,59.76,90.083336,990.56085
2022-05-28,Волинська,11.9992485,1.9000001,0.0,30.703587,57.96,20.166666,989.18805
2022-05-29,Волинська,13.409665,0.0,0.0,16.981165,36.0,66.833336,991.4656
2022-05-30,Волинська,14.009666,9.900002,0.0,25.294964,48.96,76.0,989.30585
2022-05-31,Волинська,15.484665,3.1999998,0.0,13.70839,24.48,73.958336,996.59595
2022-06-01,Волинська,16.640915,17.6,0.0,22.065973,42.12,58.958332,994.51056
2022-06-02,Волинська,16.413834,5.0000005,0.0,22.682856,46.8,69.583336,996.97705
2022-06-03,Волинська,16.188833,0.4,0.0,11.726277,19.8,56.166668,1001.90674
2022-06-04,Волинська,18.04925,9.800001,0.0,16.87398,36.0,97.541664,997.4068
2022-06-05,Волинська,17.236752,1.2,0.0,17.388409,37.079998,42.375,997.02277
2022-06-06,Волинська,18.788836,0.1,0.0,11.720751,21.599998,49.958332,997.34595
2022-06-07,Волинська,21.099249,0.0,0.0,16.516901,30.239998,63.833332,993.0611
2022-06-08,Волинська,22.603415,0.0,0.0,14.917212,30.239998,12.958333,989.19244
2022-06-09,Волинська,23.188833,0.0,0.0,19.881649,40.32,10.541667,988.7032
2022-06-10,Волинська,23.276335,0.2,0.0,15.937878,27.359999,32.333332,993.043
2022-06-11,Волинська,20.811749,3.1000001,0.0,20.008356,38.519997,41.5,996.0337
2022-06-12,Волинська,20.293001,0.1,0.0,20.799152,38.88,15.458333,996.3904
2022-06-13,Волинська,20.245083,3.6,0.0,23.469128,42.839996,40.958332,992.1258
2022-06-14,Волинська,15.297166,2.1000001,0.0,23.166218,46.079998,49.625,995.3874
2022-06-15,Волинська,15.322167,0.1,0.0,16.946787,34.56,56.875,998.5903
2022-06-16,Волинська,18.080502,0.1,0.0,12.096214,26.64,84.333336,997.03046
2022-06-17,Волинська,17.003416,4.7999997,0.0,18.844202,38.88,57.625,996.1162
2022-06-18,Волинська,18.861752,0.0,0.0,12.074766,28.08,41.625,998.37915
2022-06-19,Волинська,23.880495,0.0,0.0,19.083395,37.079998,1.0,994.128
2022-06-20,Волинська,25.505495,0.0,0.0,19.862083,38.519997,33.333332,986.87604
2022-06-21,Волинська,16.601332,7.8,0.0,33.24498,62.279995,70.625,983.94916
2022-06-22,Волинська,16.082584,3.2999997,0.0,34.08042,62.279995,55.541668,986.7544
2022-06-23,Волинська,17.895082,0.5,0.0,16.62249,35.64,66.875,993.23584
2022-06-24,Волинська,20.615915,0.0,0.0,15.30741,32.760002,10.166667,995.11475
2022-06-25,Волинська,21.872168,0.0,0.0,15.379206,32.039997,18.083334,994.49335
2022-06-26,Волинська,22.815918,0.1,0.0,16.215992,34.92,41.041668,997.4668
2022-06-27,Волинська,23.76175,0.2,0.0,12.594856,29.16,73.5,998.9732
2022-06-28,Волинська,25.553415,0.0,0.0,13.004922,29.16,60.0,997.57935
2022-06-29,Волинська,26.128412,0.0,0.0,12.594856,29.16,32.708332,994.9416
2022-06-30,Волинська,26.44925,0.0,0.0,15.496736,33.48,59.458332,993.95306
2022-07-01,Волинська,26.465918,0.0,0.0,16.311613,32.760002,59.0,995.2115
2022-07-02,Волинська,24.809664,3.3999999,0.0,13.661038,43.199997,57.416668,997.3045
2022-07-03,Волинська,21.047165,2.2,0.0,14.003028,30.960001,58.583332,997.64575
2022-07-04,Волинська,23.0805,0.1,0.0,10.805998,25.199999,33.083332,995.2004
2022-07-05,Волинська,24.651335,0.0,0.0,16.179985,29.16,80.791664,994.4162
2022-07-06,Волинська,19.543001,14.800001,0.0,27.852928,54.719997,99.541664,992.34503
2022-07-07,Волинська,18.243,0.1,0.0,10.587917,24.48,58.541668,996.2514
2022-07-08,Волинська,19.48258,0.0,0.0,13.75558,31.319998,71.833336,997.16504
2022-07-09,Волинська,18.245083,0.0,0.0,17.373497,37.8,53.416668,995.2163
2022-07-10,Волинська,17.172163,2.9,0.0,17.651016,35.64,69.833336,991.0061
2022-07-11,Волинська,15.159668,4.9999995,0.0,23.113008,45.36,70.625,992.33563
2022-07-12,Волинська,14.6034155,20.5,0.0,37.212578,71.64,100.0,990.1208
2022-07-13,Волинська,16.692999,10.900002,0.0,36.217144,65.88,89.583336,987.8521
2022-07-14,Волинська,20.507582,1.6,0.0,20.724247,46.44,55.916668,991.8738
2022-07-15,Волинська,17.920082,9.6,0.0,18.59845,40.68,42.583332,992.7737
2022-07-16,Волинська,16.2055,0.9,0.0,13.363711,29.519999,63.541668,995.8572
2022-07-17,Волинська,14.2909155,1.9000001,0.0,26.260265,53.639996,41.291668,999.0976
2022-07-18,Волинська,16.907583,0.2,0.0,19.64558,39.96,59.416668,1001.87085
2022-07-19,Волинська,18.638832,1.5,0.0,18.204042,43.56,67.291664,1000.10645
2022-07-20,Волинська,20.995083,0.0,0.0,23.565567,44.639996,42.5,998.0183
2022-07-21,Волинська,19.928415,0.0,0.0,17.238699,35.64,2.4166667,996.8687
2022-07-22,Волинська,23.274248,0.0,0.0,10.931203,26.28,23.666666,995.4746
2022-07-23,Волинська,24.545084,0.2,0.0,13.339445,31.319998,48.875,993.7641
2022-07-24,Волинська,21.27633,3.1999998,0.0,22.180206,45.0,47.458332,993.9902
2022-07-25,Волинська,19.638834,0.0,0.0,14.336861,31.68,47.791668,994.6507
2022-07-26,Волинська,22.030497,1.9,0.0,14.458382,25.56,52.208332,989.2981
2022-07-27,Волинська,19.492998,3.2,0.0,20.68356,42.48,72.25,992.0188
2022-07-28,Волинська,19.695084,0.0,0.0,14.039999,24.119999,61.0,997.21704
2022-07-29,Волинська,20.595081,5.2000003,0.0,15.509274,32.399998,56.5,998.3582
2022-07-30,Волинська,21.815912,4.7,0.0,20.523157,39.239998,72.291664,993.2094
2022-07-31,Волинська,19.655497,7.3,0.0,13.084402,29.16,99.625,988.5478
2022-08-01,Волинська,18.317999,1.3000001,0.0,15.807239,31.68,98.625,990.93164
2022-08-02,Волинська,19.99925,0.0,0.0,18.94024,38.16,37.916668,994.6607
2022-08-03,Волинська,20.253414,0.0,0.0,16.746773,35.64,20.833334,997.3012
2022-08-04,Волинська,21.57425,2.3,0.0,14.57889,29.88,13.375,997.50934
2022-08-05,Волинська,23.340918,0.90000004,0.0,11.988594,27.359999,6.625,995.1577
2022-08-06,Волинська,23.147165,5.9,0.0,22.180206,40.68,34.833332,995.17206
2022-08-07,Волинська,17.593,11.6,0.0,19.416653,37.8,59.5,999.8758
2022-08-08,Волинська,19.072166,0.0,0.0,13.896187,30.239998,90.0,1001.325
2022-08-09,Волинська,18.638832,0.0,0.0,14.044615,25.919998,66.125,1002.54193
2022-08-10,Волинська,17.18258,13.5,0.0,18.204042,35.28,48.583332,1002.14136
2022-08-11,Волинська,17.938831,10.000001,0.0,16.055355,36.719997,59.458332,1000.01495
2022-08-12,Волинська,18.882584,14.499999,0.0,20.265795,48.96,99.875,998.563
2022-08-13,Волинська,19.636747,10.5,0.0,18.79255,42.12,99.416664,993.3151
2022-08-14,Волинська,21.095083,7.7,0.0,17.163355,43.199997,81.625,990.1982
2022-08-15,Волинська,21.726332,2.6999998,0.0,17.057314,38.519997,64.916664,988.5425
2022-08-16,Волинська,21.05758,12.3,0.0,17.727943,35.64,82.083336,987.0962
2022-08-17,Волинська,20.532583,4.7999997,0.0,13.237038,28.44,60.375,989.44604
2022-08-18,Волинська,22.628416,0.1,0.0,10.948973,23.4,11.458333,992.2722
2022-08-19,Волинська,22.918,0.0,0.0,14.934577,30.960001,32.875,993.54974
2022-08-20,Волинська,20.978416,0.1,0.0,13.202726,28.44,40.458332,992.2915
2022-08-21,Волинська,20.532583,1.0,0.0,12.074766,26.64,25.791666,989.9433
2022-08-22,Волинська,22.143003,0.2,0.0,13.75558,27.72,31.166666,990.63947
2022-08-23,Волинська,23.351334,0.0,0.0,14.039999,29.519999,57.541668,993.4616
2022-08-24,Волинська,24.011747,0.0,0.0,15.2947035,30.239998,13.5,996.9392
2022-08-25,Волинська,23.013834,0.0,0.0,13.084402,28.08,15.5,997.1667
2022-08-26,Волинська,23.038828,0.0,0.0,17.373497,33.839996,46.583332,993.39746
2022-08-27,Волинська,22.153418,0.0,0.0,11.252519,24.48,9.541667,991.37286
2022-08-28,Волинська,22.470085,0.0,0.0,8.209263,19.08,3.625,991.03986
2022-08-29,Волинська,20.395082,1.3,0.0,20.12461,38.88,50.375,993.5434
2022-08-30,Волинська,18.74925,0.0,0.0,15.941944,34.2,31.333334,996.5452
2022-08-31,Волинська,16.888834,1.7,0.0,19.245697,39.239998,74.541664,996.7408
2022-09-01,Волинська,14.622167,0.1,0.0,14.685176,30.239998,48.708332,997.1997
2022-09-02,Волинська,13.818001,0.0,0.0,12.819235,25.56,60.5,1000.14014
